transaction_branch_id;branch_id;transactional_date;product_id;customer_id;payment;credit_card;loyalty_card;cost;quantity;price
1051;3;01/06/2025 12:42;C006;4002;cash;;F;1.8;1;3.0
1052;3;01/06/2025 12:43;C010;1127;visa;6,90E+15;F;2.5;4;16.0
1053;3;01/06/2025 12:47;C003;1685;americanexpress;5,07E+15;T;2.5;5;20.0
1054;3;01/06/2025 12:50;P009;1491;visa;4,05E+15;F;3.8;1;6.0
1055;3;01/06/2025 12:50;C010;3900;americanexpress;5,39E+15;T;2.5;5;20.0
1056;3;01/06/2025 12:52;C007;2957;mastercard;7,47E+15;T;2.0;4;14.0
1057;3;01/06/2025 12:53;C001;2399;cash;;F;1.5;3;7.5
1058;3;01/06/2025 12:54;C004;4608;mastercard;3,71E+15;F;3.0;2;9.0
1059;3;01/06/2025 12:55;P008;1680;mastercard;1,66E+15;F;3.5;3;16.5
1060;3;01/06/2025 13:01;C001;2651;cash;;F;1.5;2;5.0
1061;3;01/06/2025 13:04;P002;2737;cash;;F;2.5;3;12.0
1062;3;01/06/2025 13:08;P007;1292;americanexpress;6,39E+15;F;2.0;5;17.5
1063;3;01/06/2025 13:08;C007;3793;americanexpress;9,52E+15;F;2.0;3;10.5
1064;3;01/06/2025 13:18;C007;1368;visa;1,66E+15;F;2.0;3;10.5
1065;3;01/06/2025 13:20;P006;3204;mastercard;4,70E+15;F;3.2;5;24.0
1066;3;01/06/2025 13:24;P002;4294;cash;;F;2.5;4;16.0
1067;3;01/06/2025 13:31;C002;3349;mastercard;4,06E+15;T;2.0;2;7.0
1068;3;01/06/2025 13:36;C005;5226;cash;;F;1.8;3;9.0
1069;3;01/06/2025 13:43;C008;4905;americanexpress;1,09E+15;T;2.2;1;3.8
1070;3;01/06/2025 13:47;C002;3461;mastercard;7,80E+15;F;2.0;1;3.5
1071;3;01/06/2025 13:48;P008;3052;visa;9,55E+15;F;3.5;2;11.0
1072;3;01/06/2025 13:51;P001;2013;visa;8,92E+15;T;2.0;4;14.0
1073;3;01/06/2025 13:54;C006;5227;cash;;F;1.8;2;6.0
1074;3;01/06/2025 13:57;C008;4618;cash;;F;2.2;4;15.2
1075;3;01/06/2025 14:00;C009;139;visa;6,71E+15;F;1.0;4;8.0
1076;3;01/06/2025 14:07;P004;3936;cash;;T;2.8;2;8.4
1077;3;01/06/2025 14:08;C006;4295;americanexpress;5,62E+15;F;1.8;5;15.0
1078;3;01/06/2025 14:11;P004;342;visa;8,05E+15;T;2.8;1;4.2
1079;3;01/06/2025 14:11;C010;4693;americanexpress;5,61E+15;F;2.5;5;20.0
1080;3;01/06/2025 14:12;P004;931;visa;6,44E+15;F;2.8;3;12.6
1081;3;01/06/2025 14:16;P001;1815;americanexpress;3,40E+15;T;2.0;2;7.0
1082;3;01/06/2025 14:19;P006;1437;mastercard;7,40E+15;T;3.2;4;19.2
1083;3;01/06/2025 14:24;C001;1172;americanexpress;2,74E+15;F;1.5;5;12.5
1084;3;01/06/2025 14:28;P002;700;visa;6,15E+15;T;2.5;3;12.0
1085;3;01/06/2025 14:29;C009;582;mastercard;2,12E+15;F;1.0;5;10.0
1086;3;01/06/2025 14:32;C010;5314;mastercard;7,77E+15;T;2.5;1;4.0
1087;3;01/06/2025 14:32;C009;4381;mastercard;6,67E+15;T;1.0;2;4.0
1088;3;01/06/2025 14:33;C002;3554;mastercard;6,43E+15;F;2.0;3;10.5
1089;3;01/06/2025 14:33;P009;692;americanexpress;3,51E+15;T;3.8;2;12.0
1090;3;01/06/2025 14:34;C003;1715;visa;2,55E+15;F;2.5;3;12.0
1091;3;01/06/2025 14:36;P001;1587;mastercard;9,63E+15;F;2.0;5;17.5
1092;3;01/06/2025 14:42;P002;2712;visa;9,11E+15;T;2.5;1;4.0
1093;3;01/06/2025 14:42;C005;2646;americanexpress;4,89E+15;T;1.8;5;15.0
1094;3;01/06/2025 14:43;C010;1233;cash;;F;2.5;3;12.0
1095;3;01/06/2025 14:44;C002;5469;cash;;T;2.0;5;17.5
1096;3;01/06/2025 14:44;C006;3850;visa;8,26E+15;F;1.8;3;9.0
1097;3;01/06/2025 14:46;P005;289;mastercard;8,34E+15;F;3.5;1;5.0
1098;3;01/06/2025 14:51;C003;3134;americanexpress;4,81E+15;F;2.5;4;16.0
1099;3;01/06/2025 14:54;P008;3249;cash;;T;3.5;3;16.5
1100;3;01/06/2025 14:56;C001;1039;visa;8,66E+15;F;1.5;5;12.5
1101;3;01/06/2025 15:00;C004;3683;visa;4,17E+15;F;3.0;4;18.0
1102;3;01/06/2025 15:05;P003;4864;cash;;F;3.0;1;4.5
1103;3;01/06/2025 15:11;P006;3470;cash;;F;3.2;4;19.2
1104;3;01/06/2025 15:14;C004;759;mastercard;7,09E+15;T;3.0;1;4.5
1105;3;01/06/2025 15:14;C007;3516;cash;;F;2.0;4;14.0
1106;3;01/06/2025 15:15;C007;4447;cash;;T;2.0;3;10.5
1107;3;01/06/2025 15:18;P005;1654;mastercard;5,73E+15;F;3.5;2;10.0
1108;3;01/06/2025 15:24;P010;1919;mastercard;9,07E+15;F;4.5;2;14.0
1109;3;01/06/2025 15:31;C009;1085;americanexpress;2,70E+15;F;1.0;3;6.0
1110;3;01/06/2025 15:32;P005;2428;cash;;F;3.5;3;15.0
1111;3;01/06/2025 15:34;C004;2022;visa;9,29E+15;F;3.0;3;13.5
1112;3;01/06/2025 15:35;C002;198;mastercard;3,49E+15;F;2.0;5;17.5
1113;3;01/06/2025 15:41;C004;5072;americanexpress;1,26E+15;T;3.0;2;9.0
1114;3;01/06/2025 15:43;P007;1235;cash;;T;2.0;2;7.0
1115;3;01/06/2025 15:43;P006;1055;americanexpress;5,65E+15;F;3.2;5;24.0
1116;3;01/06/2025 15:52;P001;3316;americanexpress;3,63E+15;F;2.0;3;10.5
1117;3;01/06/2025 15:55;P006;5400;americanexpress;6,41E+15;F;3.2;2;9.6
1118;3;01/06/2025 16:00;P005;3219;visa;1,50E+15;T;3.5;2;10.0
1119;3;01/06/2025 16:08;P009;2897;americanexpress;8,87E+15;F;3.8;1;6.0
1120;3;01/06/2025 16:10;P001;513;mastercard;8,56E+15;F;2.0;5;17.5
1121;3;01/06/2025 16:12;C008;736;mastercard;4,74E+15;F;2.2;1;3.8
1122;3;01/06/2025 16:13;P004;1225;visa;9,28E+15;F;2.8;1;4.2
1123;3;01/06/2025 16:16;P006;1765;mastercard;5,18E+15;T;3.2;4;19.2
1124;3;01/06/2025 16:18;C010;689;cash;;F;2.5;1;4.0
1125;3;01/06/2025 16:29;C001;1479;americanexpress;1,36E+15;F;1.5;5;12.5
1126;3;01/06/2025 16:29;P008;5381;cash;;F;3.5;1;5.5
1127;3;01/06/2025 16:30;P008;1327;americanexpress;4,74E+15;F;3.5;5;27.5
1128;3;01/06/2025 16:34;P002;4307;visa;2,34E+15;F;2.5;2;8.0
1129;3;01/06/2025 16:40;P007;2970;mastercard;1,33E+15;F;2.0;1;3.5
1130;3;01/06/2025 16:41;C005;4902;cash;;F;1.8;5;15.0
1131;3;01/06/2025 16:44;P008;5172;mastercard;8,55E+15;F;3.5;4;22.0
1132;3;01/06/2025 16:48;C001;398;mastercard;7,64E+15;F;1.5;2;5.0
1133;3;01/06/2025 16:48;P008;3826;cash;;F;3.5;2;11.0
1134;3;01/06/2025 16:51;C008;253;visa;7,79E+15;F;2.2;2;7.6
1135;3;01/06/2025 16:58;P001;4625;visa;7,81E+15;F;2.0;5;17.5
1136;3;01/06/2025 17:02;C001;4806;visa;5,03E+15;F;1.5;5;12.5
1137;3;01/06/2025 17:05;C010;797;visa;2,34E+15;F;2.5;1;4.0
1138;3;01/06/2025 17:05;P010;4939;visa;4,14E+15;T;4.5;5;35.0
1139;3;01/06/2025 17:05;C003;4169;visa;7,37E+15;F;2.5;4;16.0
1140;3;01/06/2025 17:05;P006;1675;mastercard;8,07E+15;F;3.2;3;14.4
1141;3;01/06/2025 17:08;P003;2494;visa;9,17E+15;T;3.0;1;4.5
1142;3;01/06/2025 17:11;C003;2188;americanexpress;8,64E+15;T;2.5;5;20.0
1143;3;01/06/2025 17:13;C008;4707;visa;8,41E+15;F;2.2;2;7.6
1144;3;01/06/2025 17:17;P005;3054;cash;;F;3.5;5;25.0
1145;3;01/06/2025 17:22;P003;3095;americanexpress;1,08E+15;F;3.0;4;18.0
1146;3;01/06/2025 17:24;P004;4036;visa;9,19E+15;F;2.8;1;4.2
1147;3;01/06/2025 17:27;C009;310;mastercard;2,66E+15;F;1.0;5;10.0
1148;3;01/06/2025 17:27;P008;4014;visa;5,86E+15;F;3.5;5;27.5
1149;3;01/06/2025 17:31;C008;3777;americanexpress;1,70E+15;F;2.2;3;11.4
1150;3;01/06/2025 17:32;P006;3793;americanexpress;9,52E+15;F;3.2;2;9.6
1151;3;01/06/2025 17:36;P007;4105;visa;8,56E+15;T;2.0;3;10.5
1152;3;01/06/2025 17:36;C008;1318;visa;4,63E+15;T;2.2;4;15.2
1153;3;01/06/2025 17:37;C002;27;cash;;F;2.0;2;7.0
1154;3;01/06/2025 17:39;C009;3845;visa;7,91E+15;T;1.0;1;2.0
1155;3;01/06/2025 17:39;C010;1915;visa;2,98E+15;F;2.5;3;12.0
1156;3;01/06/2025 17:40;C009;4956;americanexpress;9,97E+15;F;1.0;1;2.0
1157;3;01/06/2025 17:48;C005;553;mastercard;3,96E+15;F;1.8;2;6.0
1158;3;01/06/2025 17:48;C007;2132;americanexpress;9,16E+15;F;2.0;4;14.0
1159;3;01/06/2025 17:50;P003;348;visa;1,96E+15;T;3.0;1;4.5
1160;3;01/06/2025 17:50;P003;2814;visa;2,09E+15;F;3.0;1;4.5
1161;3;01/06/2025 17:55;C001;4653;cash;;F;1.5;5;12.5
1162;3;01/06/2025 17:56;P007;1863;cash;;F;2.0;1;3.5
1163;3;01/06/2025 17:59;C008;669;mastercard;1,62E+15;F;2.2;3;11.4
1164;3;01/06/2025 18:00;C008;1553;mastercard;3,06E+15;F;2.2;1;3.8
1165;3;01/06/2025 18:01;P007;798;americanexpress;6,49E+15;F;2.0;2;7.0
1166;3;01/06/2025 18:03;C007;3032;mastercard;9,18E+15;F;2.0;5;17.5
1167;3;01/06/2025 18:05;P006;2454;mastercard;1,38E+15;F;3.2;4;19.2
1168;3;01/06/2025 18:10;C003;3692;mastercard;7,19E+15;F;2.5;4;16.0
1169;3;01/06/2025 18:14;C007;1849;visa;8,67E+15;F;2.0;2;7.0
1170;3;01/06/2025 18:22;C004;3573;cash;;T;3.0;5;22.5
1171;3;01/06/2025 18:24;P005;3068;visa;1,89E+15;T;3.5;2;10.0
1172;3;01/06/2025 18:30;P007;446;americanexpress;1,20E+15;F;2.0;5;17.5
1173;3;01/06/2025 18:34;P001;2459;visa;4,70E+15;F;2.0;2;7.0
1174;3;01/06/2025 18:35;P005;1662;cash;;T;3.5;5;25.0
1175;3;01/06/2025 18:39;P002;4513;cash;;T;2.5;2;8.0
1176;3;01/06/2025 18:43;C004;177;mastercard;9,02E+15;F;3.0;4;18.0
1177;3;01/06/2025 18:47;P001;1944;americanexpress;9,51E+15;F;2.0;5;17.5
1178;3;01/06/2025 18:52;P010;4495;americanexpress;3,14E+15;F;4.5;5;35.0
1179;3;01/06/2025 18:53;P008;4550;visa;3,34E+15;F;3.5;4;22.0
1180;3;01/06/2025 18:54;C009;4595;cash;;F;1.0;2;4.0
1181;3;01/06/2025 18:58;P005;3144;cash;;T;3.5;3;15.0
1182;3;01/06/2025 18:59;P004;2279;americanexpress;2,05E+15;F;2.8;5;21.0
1183;3;01/06/2025 18:59;P003;746;mastercard;9,97E+15;F;3.0;4;18.0
1184;3;01/06/2025 19:00;C004;3621;americanexpress;6,29E+15;F;3.0;4;18.0
1185;3;01/06/2025 19:02;C001;5396;cash;;T;1.5;3;7.5
1186;3;01/06/2025 19:05;C009;3775;americanexpress;1,02E+15;T;1.0;4;8.0
1187;3;01/06/2025 19:07;C009;1343;americanexpress;1,62E+15;F;1.0;5;10.0
1188;3;01/06/2025 19:13;P007;1533;mastercard;6,06E+15;F;2.0;1;3.5
1189;3;01/06/2025 19:22;P006;2960;mastercard;1,34E+15;F;3.2;1;4.8
1190;3;01/06/2025 19:30;P001;1173;cash;;T;2.0;3;10.5
1191;3;01/06/2025 19:31;C003;4799;mastercard;1,08E+15;F;2.5;2;8.0
1192;3;01/06/2025 19:36;C010;4859;americanexpress;8,60E+15;F;2.5;3;12.0
1193;3;01/06/2025 19:37;C003;5029;americanexpress;3,19E+15;T;2.5;1;4.0
1194;3;01/06/2025 19:38;P008;268;visa;5,57E+15;F;3.5;5;27.5
1195;3;01/06/2025 19:39;C005;4925;visa;7,51E+15;F;1.8;2;6.0
1196;3;01/06/2025 19:44;C005;569;mastercard;6,96E+15;T;1.8;4;12.0
1197;3;01/06/2025 19:47;C006;3237;cash;;F;1.8;4;12.0
1198;3;01/06/2025 19:48;C010;2644;mastercard;8,57E+15;F;2.5;5;20.0
1199;3;01/06/2025 19:53;C003;252;mastercard;2,95E+15;T;2.5;3;12.0
1200;3;01/06/2025 19:55;P001;117;mastercard;5,02E+15;F;2.0;4;14.0
1201;3;01/07/2025 9:04;P007;1539;cash;;F;2.0;1;3.5
1202;3;01/07/2025 9:16;C002;1463;mastercard;2,89E+15;T;2.0;4;14.0
1203;3;01/07/2025 9:18;C005;2172;americanexpress;4,37E+15;F;1.8;1;3.0
1204;3;01/07/2025 9:19;P003;1753;visa;7,56E+15;F;3.0;3;13.5
1205;3;01/07/2025 9:22;P009;5235;cash;;F;3.8;3;18.0
1206;3;01/07/2025 9:22;P007;3091;cash;;F;2.0;2;7.0
1207;3;01/07/2025 9:24;P009;2816;cash;;F;3.8;1;6.0
1208;3;01/07/2025 9:25;C003;2414;mastercard;2,07E+15;T;2.5;1;4.0
1209;3;01/07/2025 9:26;P010;5392;mastercard;6,16E+15;T;4.5;4;28.0
1210;3;01/07/2025 9:30;P010;761;visa;9,59E+15;F;4.5;2;14.0
1211;3;01/07/2025 9:30;P006;2480;mastercard;9,79E+15;F;3.2;1;4.8
1212;3;01/07/2025 9:31;P003;2810;americanexpress;1,00E+15;F;3.0;1;4.5
1213;3;01/07/2025 9:31;P001;3557;visa;4,09E+15;F;2.0;3;10.5
1214;3;01/07/2025 9:31;P004;3686;cash;;F;2.8;1;4.2
1215;3;01/07/2025 9:36;C006;4806;visa;5,03E+15;F;1.8;1;3.0
1216;3;01/07/2025 9:38;P004;5184;visa;6,64E+15;T;2.8;3;12.6
1217;3;01/07/2025 9:42;C010;5339;visa;5,05E+15;F;2.5;1;4.0
1218;3;01/07/2025 9:47;P001;4280;cash;;T;2.0;5;17.5
1219;3;01/07/2025 9:49;P008;3086;cash;;F;3.5;5;27.5
1220;3;01/07/2025 9:50;P002;3753;mastercard;3,58E+15;T;2.5;5;20.0
1221;3;01/07/2025 9:55;P007;2766;cash;;F;2.0;2;7.0
1222;3;01/07/2025 9:59;C007;3195;americanexpress;1,71E+15;F;2.0;5;17.5
1223;3;01/07/2025 10:02;C005;3505;mastercard;4,85E+15;T;1.8;5;15.0
1224;3;01/07/2025 10:06;C001;4244;mastercard;8,48E+15;F;1.5;5;12.5
1225;3;01/07/2025 10:07;P005;1648;mastercard;2,95E+15;F;3.5;1;5.0
1226;3;01/07/2025 10:07;C004;3444;mastercard;9,62E+15;F;3.0;4;18.0
1227;3;01/07/2025 10:12;P005;2502;americanexpress;5,60E+15;T;3.5;3;15.0
1228;3;01/07/2025 10:12;C001;4995;cash;;F;1.5;3;7.5
1229;3;01/07/2025 10:19;C006;743;mastercard;2,31E+15;F;1.8;2;6.0
1230;3;01/07/2025 10:19;C007;1769;americanexpress;1,88E+15;F;2.0;5;17.5
1231;3;01/07/2025 10:24;C010;4305;mastercard;8,33E+15;F;2.5;3;12.0
1232;3;01/07/2025 10:25;C008;2626;visa;4,05E+15;F;2.2;2;7.6
1233;3;01/07/2025 10:26;P010;5458;cash;;T;4.5;5;35.0
1234;3;01/07/2025 10:29;C006;5431;mastercard;1,78E+15;T;1.8;4;12.0
1235;3;01/07/2025 10:32;C008;597;mastercard;7,28E+15;F;2.2;2;7.6
1236;3;01/07/2025 10:39;C010;110;americanexpress;8,78E+15;F;2.5;4;16.0
1237;3;01/07/2025 10:48;P002;2456;cash;;F;2.5;2;8.0
1238;3;01/07/2025 10:51;C007;4793;visa;5,11E+15;F;2.0;3;10.5
1239;3;01/07/2025 10:54;P001;1269;americanexpress;5,09E+15;F;2.0;3;10.5
1240;3;01/07/2025 10:54;C003;3685;americanexpress;6,68E+15;F;2.5;4;16.0
1241;3;01/07/2025 10:56;C002;789;visa;7,18E+15;T;2.0;3;10.5
1242;3;01/07/2025 10:58;C007;2175;visa;5,31E+15;F;2.0;5;17.5
1243;3;01/07/2025 10:59;P001;2008;visa;1,28E+15;F;2.0;1;3.5
1244;3;01/07/2025 11:03;C009;3354;mastercard;4,52E+15;F;1.0;4;8.0
1245;3;01/07/2025 11:04;C010;835;visa;6,42E+15;F;2.5;3;12.0
1246;3;01/07/2025 11:05;C004;4210;mastercard;8,19E+15;F;3.0;2;9.0
1247;3;01/07/2025 11:05;P008;674;visa;5,11E+15;F;3.5;5;27.5
1248;3;01/07/2025 11:16;P001;5315;cash;;T;2.0;5;17.5
1249;3;01/07/2025 11:21;P002;4368;mastercard;1,17E+15;F;2.5;2;8.0
1250;3;01/07/2025 11:28;P003;2229;visa;9,17E+15;F;3.0;3;13.5
1251;3;01/07/2025 11:43;C002;1859;americanexpress;3,40E+15;F;2.0;4;14.0
1252;3;01/07/2025 11:43;C005;4065;mastercard;7,86E+15;F;1.8;2;6.0
1253;3;01/07/2025 11:43;C009;4596;americanexpress;4,55E+15;F;1.0;3;6.0
1254;3;01/07/2025 11:44;P006;4626;mastercard;8,51E+15;F;3.2;1;4.8
1255;3;01/07/2025 11:47;P004;455;mastercard;2,32E+15;F;2.8;5;21.0
1256;3;01/07/2025 11:52;C006;146;mastercard;1,28E+15;F;1.8;5;15.0
1257;3;01/07/2025 11:54;P008;3349;mastercard;4,06E+15;T;3.5;4;22.0
1258;3;01/07/2025 11:56;P001;4068;mastercard;6,42E+15;F;2.0;5;17.5
1259;3;01/07/2025 12:01;P003;1902;visa;8,84E+15;T;3.0;3;13.5
1260;3;01/07/2025 12:06;C009;3473;cash;;F;1.0;3;6.0
1261;3;01/07/2025 12:07;C001;4844;cash;;F;1.5;4;10.0
1262;3;01/07/2025 12:07;C002;879;visa;8,54E+15;T;2.0;1;3.5
1263;3;01/07/2025 12:08;C001;2150;visa;2,41E+15;F;1.5;4;10.0
1264;3;01/07/2025 12:10;P001;4986;visa;5,75E+15;F;2.0;1;3.5
1265;3;01/07/2025 12:16;P005;5298;cash;;F;3.5;1;5.0
1266;3;01/07/2025 12:26;P008;1679;americanexpress;1,07E+15;T;3.5;4;22.0
1267;3;01/07/2025 12:28;C008;159;cash;;F;2.2;2;7.6
1268;3;01/07/2025 12:32;C006;1500;cash;;F;1.8;2;6.0
1269;3;01/07/2025 12:35;C002;3823;americanexpress;2,80E+15;F;2.0;3;10.5
1270;3;01/07/2025 12:40;C007;4446;mastercard;8,62E+15;F;2.0;2;7.0
1271;3;01/07/2025 12:41;P004;3281;cash;;T;2.8;4;16.8
1272;3;01/07/2025 12:41;C008;1589;cash;;F;2.2;2;7.6
1273;3;01/07/2025 12:42;P005;551;mastercard;9,87E+15;F;3.5;4;20.0
1274;3;01/07/2025 12:42;P002;3536;visa;8,05E+15;F;2.5;1;4.0
1275;3;01/07/2025 12:43;C006;1727;mastercard;8,73E+15;F;1.8;2;6.0
1276;3;01/07/2025 12:52;P006;1070;cash;;F;3.2;2;9.6
1277;3;01/07/2025 13:01;P001;1299;cash;;F;2.0;3;10.5
1278;3;01/07/2025 13:03;C002;3220;mastercard;7,77E+15;F;2.0;1;3.5
1279;3;01/07/2025 13:05;P003;4695;cash;;F;3.0;2;9.0
1280;3;01/07/2025 13:08;C010;2746;cash;;F;2.5;5;20.0
1281;3;01/07/2025 13:15;C010;180;visa;3,70E+15;F;2.5;4;16.0
1282;3;01/07/2025 13:16;P004;1079;cash;;F;2.8;3;12.6
1283;3;01/07/2025 13:19;C005;2927;visa;6,22E+15;F;1.8;1;3.0
1284;3;01/07/2025 13:24;C010;911;mastercard;9,94E+15;T;2.5;5;20.0
1285;3;01/07/2025 13:26;C003;195;mastercard;5,05E+15;F;2.5;3;12.0
1286;3;01/07/2025 13:27;P003;5341;visa;9,68E+15;T;3.0;4;18.0
1287;3;01/07/2025 13:29;P002;382;cash;;T;2.5;1;4.0
1288;3;01/07/2025 13:30;C008;4467;americanexpress;8,21E+15;T;2.2;1;3.8
1289;3;01/07/2025 13:30;P010;2843;americanexpress;6,29E+15;F;4.5;1;7.0
1290;3;01/07/2025 13:31;C008;3736;visa;5,00E+15;F;2.2;5;19.0
1291;3;01/07/2025 13:31;C008;5461;mastercard;9,11E+15;T;2.2;2;7.6
1292;3;01/07/2025 13:32;C009;694;cash;;F;1.0;3;6.0
1293;3;01/07/2025 13:35;C010;4515;visa;2,11E+15;F;2.5;5;20.0
1294;3;01/07/2025 13:35;P007;2331;mastercard;4,27E+15;T;2.0;5;17.5
1295;3;01/07/2025 13:36;P008;1116;mastercard;9,70E+15;F;3.5;3;16.5
1296;3;01/07/2025 13:41;C002;854;cash;;F;2.0;5;17.5
1297;3;01/07/2025 13:46;C002;2489;americanexpress;2,82E+15;F;2.0;4;14.0
1298;3;01/07/2025 13:48;P008;5151;visa;7,46E+15;F;3.5;3;16.5
1299;3;01/07/2025 13:51;P005;4309;mastercard;2,24E+15;F;3.5;2;10.0
1300;3;01/07/2025 13:53;C008;1917;mastercard;9,55E+15;F;2.2;3;11.4
1301;3;01/07/2025 13:55;C009;3455;mastercard;3,70E+15;T;1.0;2;4.0
1302;3;01/07/2025 14:08;C009;148;cash;;F;1.0;3;6.0
1303;3;01/07/2025 14:18;C002;761;visa;9,59E+15;F;2.0;1;3.5
1304;3;01/07/2025 14:22;C001;663;mastercard;3,30E+15;T;1.5;1;2.5
1305;3;01/07/2025 14:27;C010;219;cash;;F;2.5;1;4.0
1306;3;01/07/2025 14:28;C003;4979;cash;;F;2.5;1;4.0
1307;3;01/07/2025 14:30;P002;389;americanexpress;9,80E+15;T;2.5;1;4.0
1308;3;01/07/2025 14:30;C003;4555;americanexpress;4,66E+15;F;2.5;4;16.0
1309;3;01/07/2025 14:37;C007;1528;americanexpress;8,51E+15;F;2.0;1;3.5
1310;3;01/07/2025 14:39;C003;207;visa;6,96E+15;F;2.5;3;12.0
1311;3;01/07/2025 14:43;C006;4730;mastercard;1,04E+15;T;1.8;5;15.0
1312;3;01/07/2025 14:43;C001;5374;cash;;F;1.5;3;7.5
1313;3;01/07/2025 14:47;P008;3824;americanexpress;2,78E+15;F;3.5;1;5.5
1314;3;01/07/2025 14:48;C001;3094;mastercard;2,55E+15;F;1.5;3;7.5
1315;3;01/07/2025 14:53;P004;1391;cash;;T;2.8;3;12.6
1316;3;01/07/2025 14:55;P006;294;visa;4,06E+15;F;3.2;5;24.0
1317;3;01/07/2025 14:56;C002;706;americanexpress;1,57E+15;F;2.0;1;3.5
1318;3;01/07/2025 14:56;P010;2674;cash;;F;4.5;1;7.0
1319;3;01/07/2025 14:57;P006;2523;americanexpress;1,30E+15;F;3.2;5;24.0
1320;3;01/07/2025 14:59;P007;947;americanexpress;8,34E+15;F;2.0;3;10.5
1321;3;01/07/2025 15:04;P005;3140;mastercard;6,74E+15;F;3.5;3;15.0
1322;3;01/07/2025 15:09;C005;4144;mastercard;2,00E+15;F;1.8;2;6.0
1323;3;01/07/2025 15:17;P006;1180;mastercard;7,73E+15;F;3.2;5;24.0
1324;3;01/07/2025 15:22;C001;1652;visa;7,88E+15;F;1.5;3;7.5
1325;3;01/07/2025 15:23;C008;4701;mastercard;6,97E+15;F;2.2;3;11.4
1326;3;01/07/2025 15:24;P001;203;visa;9,95E+15;F;2.0;4;14.0
1327;3;01/07/2025 15:25;P003;3149;mastercard;8,94E+15;F;3.0;4;18.0
1328;3;01/07/2025 15:28;C004;923;americanexpress;8,70E+15;F;3.0;1;4.5
1329;3;01/07/2025 15:28;C005;3481;visa;8,17E+15;F;1.8;3;9.0
1330;3;01/07/2025 15:32;P005;1079;cash;;F;3.5;2;10.0
1331;3;01/07/2025 15:33;C007;1049;cash;;F;2.0;1;3.5
1332;3;01/07/2025 15:34;P010;2218;cash;;F;4.5;3;21.0
1333;3;01/07/2025 15:36;P004;392;cash;;T;2.8;1;4.2
1334;3;01/07/2025 15:36;C008;2339;americanexpress;9,91E+15;F;2.2;5;19.0
1335;3;01/07/2025 15:46;P009;973;mastercard;7,26E+15;T;3.8;2;12.0
1336;3;01/07/2025 15:47;P010;4795;cash;;T;4.5;3;21.0
1337;3;01/07/2025 15:50;P003;5169;americanexpress;4,28E+15;F;3.0;5;22.5
1338;3;01/07/2025 15:53;P003;1744;cash;;F;3.0;2;9.0
1339;3;01/07/2025 15:54;C001;2880;cash;;F;1.5;4;10.0
1340;3;01/07/2025 15:57;C001;1464;americanexpress;2,15E+15;F;1.5;1;2.5
1341;3;01/07/2025 16:00;C002;5404;mastercard;1,39E+15;F;2.0;3;10.5
1342;3;01/07/2025 16:00;P005;2513;mastercard;5,88E+15;F;3.5;4;20.0
1343;3;01/07/2025 16:03;P007;545;americanexpress;4,21E+15;T;2.0;4;14.0
1344;3;01/07/2025 16:04;P001;4234;mastercard;6,09E+15;T;2.0;2;7.0
1345;3;01/07/2025 16:05;C010;5359;mastercard;2,70E+15;F;2.5;5;20.0
1346;3;01/07/2025 16:09;C003;2642;americanexpress;4,74E+15;F;2.5;5;20.0
1347;3;01/07/2025 16:10;C005;665;cash;;F;1.8;4;12.0
1348;3;01/07/2025 16:12;P009;5427;americanexpress;8,50E+15;F;3.8;1;6.0
1349;3;01/07/2025 16:17;C001;1939;cash;;F;1.5;3;7.5
1350;3;01/07/2025 16:20;P009;4702;mastercard;2,52E+15;T;3.8;2;12.0
1351;3;01/07/2025 16:20;P006;2525;mastercard;8,60E+15;F;3.2;2;9.6
1352;3;01/07/2025 16:23;P009;4499;visa;2,78E+15;F;3.8;3;18.0
1353;3;01/07/2025 16:23;P003;1963;americanexpress;1,59E+15;T;3.0;4;18.0
1354;3;01/07/2025 16:24;C004;4869;cash;;F;3.0;1;4.5
1355;3;01/07/2025 16:24;C007;3589;cash;;F;2.0;5;17.5
1356;3;01/07/2025 16:27;P008;1392;mastercard;9,41E+15;F;3.5;5;27.5
1357;3;01/07/2025 16:31;C008;4851;visa;1,46E+15;F;2.2;1;3.8
1358;3;01/07/2025 16:32;C007;1007;americanexpress;3,78E+15;F;2.0;3;10.5
1359;3;01/07/2025 16:34;P002;2648;mastercard;3,14E+15;F;2.5;4;16.0
1360;3;01/07/2025 16:34;C005;5385;mastercard;5,45E+15;F;1.8;2;6.0
1361;3;01/07/2025 16:35;C007;5021;mastercard;8,87E+15;T;2.0;3;10.5
1362;3;01/07/2025 16:36;C004;5040;mastercard;8,21E+15;F;3.0;1;4.5
1363;3;01/07/2025 16:43;P009;566;americanexpress;4,03E+15;F;3.8;1;6.0
1364;3;01/07/2025 16:43;P004;3338;cash;;F;2.8;4;16.8
1365;3;01/07/2025 16:50;C007;4793;visa;5,11E+15;F;2.0;5;17.5
1366;3;01/07/2025 16:56;P003;5489;visa;2,16E+15;T;3.0;5;22.5
1367;3;01/07/2025 17:00;C002;4840;mastercard;4,00E+15;T;2.0;4;14.0
1368;3;01/07/2025 17:03;P007;3654;visa;8,21E+15;F;2.0;3;10.5
1369;3;01/07/2025 17:05;C005;2761;cash;;F;1.8;4;12.0
1370;3;01/07/2025 17:10;P001;729;mastercard;5,22E+15;F;2.0;1;3.5
