transaction_branch_id;branch_id;transactional_date;product_id;customer_id;payment;credit_card;loyalty_card;cost;quantity;price
862;1;01/03/2025 18:27;P005;1634;americanexpress;8,01E+15;F;3.5;2;10.0
863;1;01/03/2025 18:29;C004;1467;cash;;T;3.0;3;13.5
864;1;01/03/2025 18:35;C008;4158;visa;1,87E+15;F;2.2;4;15.2
865;1;01/03/2025 18:38;P002;4819;americanexpress;8,91E+15;F;2.5;1;4.0
866;1;01/03/2025 18:43;C007;3015;americanexpress;9,40E+15;F;2.0;4;14.0
867;1;01/03/2025 18:46;C003;3702;cash;;F;2.5;3;12.0
868;1;01/03/2025 18:47;C004;3127;mastercard;7,35E+15;F;3.0;5;22.5
869;1;01/03/2025 18:49;P002;2843;americanexpress;3,30E+15;F;2.5;1;4.0
870;1;01/03/2025 18:54;C007;3812;cash;;F;2.0;1;3.5
871;1;01/03/2025 18:55;C001;3332;visa;8,41E+15;T;1.5;1;2.5
872;1;01/03/2025 18:55;P008;2548;mastercard;2,94E+15;F;3.5;4;22.0
873;1;01/03/2025 18:56;P007;4253;mastercard;6,12E+15;F;2.0;2;7.0
874;1;01/03/2025 19:01;C005;2043;visa;4,49E+15;T;1.8;5;15.0
875;1;01/03/2025 19:05;P010;1856;mastercard;1,63E+15;F;4.5;5;35.0
876;1;01/03/2025 19:06;C007;2507;mastercard;3,80E+15;F;2.0;5;17.5
877;1;01/03/2025 19:07;C001;1868;americanexpress;1,63E+15;T;1.5;4;10.0
878;1;01/03/2025 19:10;C001;4056;cash;;F;1.5;5;12.5
879;1;01/03/2025 19:10;P007;2310;visa;3,29E+15;F;2.0;1;3.5
880;1;01/03/2025 19:12;C004;592;cash;;F;3.0;3;13.5
881;1;01/03/2025 19:22;P006;817;mastercard;5,17E+15;F;3.2;1;4.8
882;1;01/03/2025 19:23;C005;4179;cash;;F;1.8;5;15.0
883;1;01/03/2025 19:25;C004;3053;americanexpress;6,36E+15;F;3.0;2;9.0
884;1;01/03/2025 19:26;C009;378;americanexpress;3,92E+15;F;1.0;3;6.0
885;1;01/03/2025 19:26;P001;3896;mastercard;9,05E+15;F;2.0;1;3.5
886;1;01/03/2025 19:27;P005;3328;cash;;F;3.5;5;25.0
887;1;01/03/2025 19:28;C001;1869;cash;;T;1.5;1;2.5
888;1;01/03/2025 19:30;C005;3977;visa;9,66E+15;F;1.8;1;3.0
889;1;01/03/2025 19:34;C001;2786;cash;;T;1.5;3;7.5
890;1;01/03/2025 19:37;P007;4186;cash;;T;2.0;1;3.5
891;1;01/03/2025 19:38;C009;4226;visa;8,75E+15;F;1.0;3;6.0
892;1;01/03/2025 19:40;C008;1145;americanexpress;8,99E+15;F;2.2;3;11.4
893;1;01/03/2025 19:41;P001;43;mastercard;2,97E+15;F;2.0;3;10.5
894;1;01/03/2025 19:45;P008;3248;cash;;F;3.5;2;11.0
895;1;01/03/2025 19:46;P006;3494;mastercard;6,17E+15;F;3.2;4;19.2
896;1;01/03/2025 19:52;C007;1606;cash;;F;2.0;4;14.0
897;1;01/03/2025 19:52;P009;2195;americanexpress;8,60E+15;F;3.8;3;18.0
898;1;01/03/2025 19:55;C005;4845;americanexpress;1,07E+15;F;1.8;5;15.0
899;1;01/03/2025 19:56;C001;3733;mastercard;1,78E+15;T;1.5;5;12.5
900;1;01/03/2025 19:57;C001;2145;mastercard;2,26E+15;F;1.5;1;2.5
901;1;01/03/2025 19:57;P005;3759;visa;6,34E+15;F;3.5;1;5.0
902;1;01/04/2025 9:00;C001;4566;mastercard;9,21E+15;F;1.5;3;7.5
903;1;01/04/2025 9:03;C005;2043;visa;4,49E+15;T;1.8;5;15.0
904;1;01/04/2025 9:03;P009;3894;americanexpress;2,73E+15;F;3.8;4;24.0
905;1;01/04/2025 9:04;C009;2435;americanexpress;2,28E+15;F;1.0;5;10.0
906;1;01/04/2025 9:05;P009;4233;cash;;T;3.8;1;6.0
907;1;01/04/2025 9:10;P006;1576;americanexpress;7,81E+15;F;3.2;4;19.2
908;1;01/04/2025 9:11;P009;2668;americanexpress;9,47E+15;T;3.8;4;24.0
909;1;01/04/2025 9:12;C001;241;visa;8,44E+15;T;1.5;1;2.5
910;1;01/04/2025 9:12;C007;1169;visa;9,75E+15;F;2.0;2;7.0
911;1;01/04/2025 9:15;C004;189;mastercard;7,10E+15;F;3.0;4;18.0
912;1;01/04/2025 9:21;C001;810;mastercard;7,79E+15;T;1.5;3;7.5
913;1;01/04/2025 9:27;P003;2773;cash;;F;3.0;3;13.5
914;1;01/04/2025 9:29;C008;3078;cash;;F;2.2;4;15.2
915;1;01/04/2025 9:30;C008;288;mastercard;6,91E+15;F;2.2;2;7.6
916;1;01/04/2025 9:31;C002;3447;visa;5,57E+15;F;2.0;2;7.0
917;1;01/04/2025 9:33;P008;4597;mastercard;4,76E+15;T;3.5;5;27.5
918;1;01/04/2025 9:35;P007;4157;visa;7,06E+15;T;2.0;3;10.5
919;1;01/04/2025 9:40;P005;4479;visa;7,73E+15;F;3.5;2;10.0
920;1;01/04/2025 9:42;C008;2824;americanexpress;2,45E+15;F;2.2;2;7.6
921;1;01/04/2025 9:43;P005;1687;visa;1,29E+15;F;3.5;5;25.0
922;1;01/04/2025 9:47;C007;3821;cash;;F;2.0;5;17.5
923;1;01/04/2025 9:48;C007;4583;americanexpress;6,70E+15;F;2.0;5;17.5
924;1;01/04/2025 9:58;C001;2130;mastercard;7,69E+15;F;1.5;2;5.0
925;1;01/04/2025 9:58;P008;1829;cash;;F;3.5;4;22.0
926;1;01/04/2025 10:02;P009;150;americanexpress;2,54E+15;F;3.8;5;30.0
927;1;01/04/2025 10:03;C010;4521;mastercard;6,52E+15;F;2.5;5;20.0
928;1;01/04/2025 10:03;P004;3399;visa;8,50E+15;T;2.8;5;21.0
929;1;01/04/2025 10:06;P004;153;americanexpress;5,52E+15;F;2.8;4;16.8
930;1;01/04/2025 10:08;C002;3747;mastercard;8,06E+15;T;2.0;2;7.0
931;1;01/04/2025 10:09;P007;2520;cash;;T;2.0;4;14.0
932;1;01/04/2025 10:10;P003;1481;cash;;F;3.0;1;4.5
933;1;01/04/2025 10:11;C008;1146;mastercard;4,38E+15;T;2.2;3;11.4
934;1;01/04/2025 10:15;P002;4224;cash;;F;2.5;1;4.0
935;1;01/04/2025 10:16;P006;4659;mastercard;7,69E+15;F;3.2;4;19.2
936;1;01/04/2025 10:17;P001;2458;visa;4,22E+15;F;2.0;4;14.0
937;1;01/04/2025 10:18;P001;2439;americanexpress;3,46E+15;T;2.0;2;7.0
938;1;01/04/2025 10:19;P002;2465;visa;8,96E+15;T;2.5;4;16.0
939;1;01/04/2025 10:21;C006;2596;cash;;T;1.8;5;15.0
940;1;01/04/2025 10:22;P003;4572;visa;9,78E+15;F;3.0;5;22.5
941;1;01/04/2025 10:25;C007;3098;americanexpress;7,30E+15;T;2.0;3;10.5
942;1;01/04/2025 10:26;C003;644;visa;7,89E+15;F;2.5;2;8.0
943;1;01/04/2025 10:26;P009;871;mastercard;5,19E+15;T;3.8;2;12.0
944;1;01/04/2025 10:27;P005;1808;cash;;F;3.5;3;15.0
945;1;01/04/2025 10:27;P010;1576;americanexpress;7,81E+15;F;4.5;3;21.0
946;1;01/04/2025 10:28;C009;464;cash;;F;1.0;4;8.0
947;1;01/04/2025 10:29;P003;4639;americanexpress;2,78E+15;F;3.0;2;9.0
948;1;01/04/2025 10:31;P007;3000;cash;;F;2.0;3;10.5
949;1;01/04/2025 10:32;P007;240;cash;;F;2.0;2;7.0
950;1;01/04/2025 10:35;P003;3079;mastercard;7,07E+15;F;3.0;3;13.5
951;1;01/04/2025 10:35;P005;2176;americanexpress;2,64E+15;T;3.5;4;20.0
952;1;01/04/2025 10:35;P006;2530;visa;7,59E+15;F;3.2;3;14.4
953;1;01/04/2025 10:37;P006;927;visa;8,00E+15;T;3.2;1;4.8
954;1;01/04/2025 10:38;P008;2009;americanexpress;9,58E+15;F;3.5;4;22.0
955;1;01/04/2025 10:39;C001;3626;mastercard;5,85E+15;F;1.5;2;5.0
956;1;01/04/2025 10:40;P002;3591;mastercard;3,31E+15;T;2.5;4;16.0
957;1;01/04/2025 10:42;P009;2822;americanexpress;7,31E+15;F;3.8;5;30.0
958;1;01/04/2025 10:43;C007;4440;americanexpress;5,67E+15;F;2.0;3;10.5
959;1;01/04/2025 10:45;P001;2044;mastercard;1,85E+15;T;2.0;2;7.0
960;1;01/04/2025 10:46;C004;4223;cash;;F;3.0;3;13.5
961;1;01/04/2025 10:48;P004;1689;mastercard;5,76E+15;F;2.8;1;4.2
962;1;01/04/2025 10:49;C002;904;visa;2,93E+15;F;2.0;4;14.0
963;1;01/04/2025 10:56;C008;3794;americanexpress;4,47E+15;F;2.2;2;7.6
964;1;01/04/2025 10:56;P003;2524;americanexpress;6,39E+15;F;3.0;5;22.5
965;1;01/04/2025 10:58;C005;3030;visa;2,41E+15;T;1.8;4;12.0
966;1;01/04/2025 10:58;C010;2027;visa;2,91E+15;T;2.5;3;12.0
967;1;01/04/2025 10:58;P005;4321;mastercard;1,61E+15;T;3.5;5;25.0
968;1;01/04/2025 10:59;P003;2553;mastercard;8,01E+15;F;3.0;5;22.5
969;1;01/04/2025 10:59;P003;1000;visa;1,01E+15;F;3.0;1;4.5
970;1;01/04/2025 11:02;P004;2130;mastercard;7,69E+15;F;2.8;1;4.2
971;1;01/04/2025 11:03;P003;652;cash;;T;3.0;1;4.5
972;1;01/04/2025 11:04;C001;703;mastercard;1,69E+15;T;1.5;5;12.5
973;1;01/04/2025 11:04;C010;3137;mastercard;4,06E+15;F;2.5;5;20.0
974;1;01/04/2025 11:06;C008;1921;cash;;F;2.2;3;11.4
975;1;01/04/2025 11:08;C004;833;americanexpress;1,41E+15;T;3.0;4;18.0
976;1;01/04/2025 11:12;C010;4232;mastercard;7,44E+15;F;2.5;4;16.0
977;1;01/04/2025 11:16;C003;432;mastercard;1,51E+15;F;2.5;5;20.0
978;1;01/04/2025 11:17;C001;2413;mastercard;7,62E+15;F;1.5;4;10.0
979;1;01/04/2025 11:19;C001;1187;americanexpress;1,34E+15;F;1.5;1;2.5
980;1;01/04/2025 11:21;C009;148;visa;7,49E+15;F;1.0;5;10.0
981;1;01/04/2025 11:22;P006;4776;mastercard;6,20E+15;T;3.2;5;24.0
982;1;01/04/2025 11:22;P008;457;visa;1,45E+15;F;3.5;3;16.5
983;1;01/04/2025 11:22;P010;4117;mastercard;6,54E+15;F;4.5;5;35.0
984;1;01/04/2025 11:30;C009;306;mastercard;2,16E+15;F;1.0;4;8.0
985;1;01/04/2025 11:33;P006;278;mastercard;4,32E+15;F;3.2;3;14.4
986;1;01/04/2025 11:33;P007;1543;visa;3,81E+15;F;2.0;5;17.5
987;1;01/04/2025 11:38;P010;4790;visa;5,85E+15;F;4.5;2;14.0
988;1;01/04/2025 11:41;C006;2469;americanexpress;7,55E+15;F;1.8;1;3.0
989;1;01/04/2025 11:41;P005;483;cash;;F;3.5;3;15.0
990;1;01/04/2025 11:44;P009;2365;americanexpress;2,57E+15;F;3.8;3;18.0
991;1;01/04/2025 11:46;C009;1136;americanexpress;9,10E+15;T;1.0;3;6.0
992;1;01/04/2025 11:47;P002;380;visa;6,19E+15;F;2.5;4;16.0
993;1;01/04/2025 11:59;P004;4709;visa;4,71E+15;F;2.8;5;21.0
994;1;01/04/2025 11:59;P007;2737;americanexpress;8,76E+15;T;2.0;5;17.5
995;1;01/04/2025 12:00;P007;1495;americanexpress;8,37E+15;F;2.0;2;7.0
996;1;01/04/2025 12:02;P008;3527;visa;8,78E+15;T;3.5;3;16.5
997;1;01/04/2025 12:05;C004;1235;visa;3,02E+15;F;3.0;5;22.5
998;1;01/04/2025 12:10;C009;2925;visa;4,87E+15;F;1.0;1;2.0
999;1;01/04/2025 12:10;P001;3386;cash;;F;2.0;4;14.0
1000;1;01/04/2025 12:12;C003;973;americanexpress;1,04E+15;F;2.5;1;4.0
1001;1;01/04/2025 12:14;C006;1778;visa;9,83E+15;F;1.8;1;3.0
1002;1;01/04/2025 12:15;P002;3326;mastercard;5,75E+15;T;2.5;2;8.0
1003;1;01/04/2025 12:20;P001;2758;visa;4,15E+15;F;2.0;5;17.5
1004;1;01/04/2025 12:28;C003;916;visa;8,83E+15;F;2.5;1;4.0
1005;1;01/04/2025 12:28;P006;1131;americanexpress;3,58E+15;F;3.2;1;4.8
1006;1;01/04/2025 12:28;P010;4359;mastercard;5,11E+15;F;4.5;4;28.0
1007;1;01/04/2025 12:29;C008;1888;americanexpress;3,88E+15;F;2.2;4;15.2
1008;1;01/04/2025 12:31;P007;2415;mastercard;2,03E+15;F;2.0;1;3.5
1009;1;01/04/2025 12:34;C008;1032;cash;;F;2.2;1;3.8
1010;1;01/04/2025 12:37;C009;1339;mastercard;3,10E+15;F;1.0;2;4.0
1011;1;01/04/2025 12:37;P004;440;cash;;F;2.8;3;12.6
1012;1;01/04/2025 12:38;P002;4632;mastercard;9,67E+15;F;2.5;4;16.0
1013;1;01/04/2025 12:44;C007;2020;cash;;F;2.0;1;3.5
1014;1;01/04/2025 12:44;P010;2838;visa;3,21E+15;F;4.5;2;14.0
1015;1;01/04/2025 12:49;C004;2004;visa;1,02E+15;F;3.0;3;13.5
1016;1;01/04/2025 12:57;P009;2163;cash;;F;3.8;2;12.0
1017;1;01/04/2025 13:04;C001;359;visa;7,43E+15;F;1.5;4;10.0
1018;1;01/04/2025 13:04;C007;1894;americanexpress;8,38E+15;F;2.0;4;14.0
1019;1;01/04/2025 13:05;C005;499;americanexpress;1,37E+15;F;1.8;5;15.0
1020;1;01/04/2025 13:05;P008;2685;visa;2,28E+15;F;3.5;4;22.0
1021;1;01/04/2025 13:08;C007;3161;americanexpress;3,51E+15;F;2.0;3;10.5
1022;1;01/04/2025 13:09;C001;4239;cash;;F;1.5;5;12.5
1023;1;01/04/2025 13:11;P008;3395;mastercard;2,52E+15;F;3.5;4;22.0
1024;1;01/04/2025 13:14;P003;2174;mastercard;5,71E+15;F;3.0;4;18.0
1025;1;01/04/2025 13:22;C008;178;americanexpress;4,65E+15;F;2.2;1;3.8
1026;1;01/04/2025 13:23;P003;735;visa;8,74E+15;F;3.0;2;9.0
1027;1;01/04/2025 13:28;C007;4370;cash;;T;2.0;3;10.5
1028;1;01/04/2025 13:28;P003;3386;cash;;F;3.0;1;4.5
1029;1;01/04/2025 13:29;P004;3535;americanexpress;6,20E+15;F;2.8;1;4.2
1030;1;01/04/2025 13:31;C003;2156;visa;7,00E+15;F;2.5;2;8.0
1031;1;01/04/2025 13:34;C006;4183;mastercard;8,50E+15;F;1.8;2;6.0
1032;1;01/04/2025 13:36;C006;2825;mastercard;2,19E+15;F;1.8;2;6.0
1033;1;01/04/2025 13:36;P007;3923;mastercard;9,28E+15;F;2.0;4;14.0
1034;1;01/04/2025 13:39;C006;438;americanexpress;1,54E+15;F;1.8;4;12.0
1035;1;01/04/2025 13:40;C001;3535;americanexpress;6,20E+15;F;1.5;5;12.5
1036;1;01/04/2025 13:40;C010;2836;mastercard;3,90E+15;T;2.5;5;20.0
1037;1;01/04/2025 13:43;P006;3813;mastercard;2,03E+15;T;3.2;5;24.0
1038;1;01/04/2025 13:45;P002;3637;americanexpress;6,87E+15;F;2.5;2;8.0
1039;1;01/04/2025 13:46;C003;1610;mastercard;1,54E+15;T;2.5;1;4.0
1040;1;01/04/2025 13:47;P006;2592;visa;7,78E+15;F;3.2;3;14.4
1041;1;01/04/2025 13:51;C003;2045;cash;;F;2.5;1;4.0
1042;1;01/04/2025 13:52;P002;1944;cash;;F;2.5;3;12.0
1043;1;01/04/2025 13:52;P005;113;cash;;T;3.5;3;15.0
1044;1;01/04/2025 13:54;C004;1615;mastercard;7,97E+15;F;3.0;5;22.5
1045;1;01/04/2025 13:54;C004;2815;visa;2,33E+15;T;3.0;3;13.5
1046;1;01/04/2025 13:54;C007;1178;americanexpress;4,49E+15;F;2.0;3;10.5
1047;1;01/04/2025 14:01;C009;3279;americanexpress;9,32E+15;T;1.0;1;2.0
1048;1;01/04/2025 14:02;C003;2579;cash;;F;2.5;4;16.0
1049;1;01/04/2025 14:02;P008;3463;cash;;F;3.5;4;22.0
1050;1;01/04/2025 14:03;C009;218;americanexpress;3,15E+15;F;1.0;2;4.0
1051;1;01/04/2025 14:06;C003;3999;americanexpress;5,59E+15;T;2.5;4;16.0
1052;1;01/04/2025 14:06;P008;2213;visa;9,20E+15;F;3.5;2;11.0
1053;1;01/04/2025 14:08;P010;120;cash;;T;4.5;4;28.0
1054;1;01/04/2025 14:12;P007;1518;americanexpress;3,26E+15;F;2.0;2;7.0
1055;1;01/04/2025 14:13;P008;688;mastercard;1,64E+15;F;3.5;5;27.5
1056;1;01/04/2025 14:18;C008;1394;americanexpress;4,03E+15;T;2.2;5;19.0
1057;1;01/04/2025 14:18;P003;265;cash;;T;3.0;3;13.5
1058;1;01/04/2025 14:19;C007;2014;americanexpress;9,72E+15;F;2.0;4;14.0
1059;1;01/04/2025 14:22;C005;2011;visa;7,40E+15;F;1.8;2;6.0
1060;1;01/04/2025 14:22;P008;4493;cash;;F;3.5;5;27.5
1061;1;01/04/2025 14:23;C001;1556;visa;5,43E+15;F;1.5;1;2.5
1062;1;01/04/2025 14:24;C008;4368;americanexpress;3,93E+15;F;2.2;1;3.8
1063;1;01/04/2025 14:25;C004;1163;visa;1,03E+15;T;3.0;3;13.5
1064;1;01/04/2025 14:27;C007;2038;americanexpress;4,22E+15;F;2.0;1;3.5
1065;1;01/04/2025 14:27;P001;521;visa;8,18E+15;F;2.0;1;3.5
1066;1;01/04/2025 14:33;C009;2145;mastercard;2,26E+15;F;1.0;2;4.0
1067;1;01/04/2025 14:36;C003;1373;americanexpress;1,36E+15;F;2.5;1;4.0
1068;1;01/04/2025 14:36;C005;3342;visa;1,15E+15;T;1.8;3;9.0
1069;1;01/04/2025 14:43;P001;3675;mastercard;5,22E+15;F;2.0;1;3.5
1070;1;01/04/2025 14:43;P010;2042;mastercard;5,12E+15;F;4.5;3;21.0
1071;1;01/04/2025 14:44;P009;3225;visa;4,75E+15;T;3.8;2;12.0
1072;1;01/04/2025 14:46;C005;2616;americanexpress;3,69E+15;F;1.8;4;12.0
1073;1;01/04/2025 14:48;P006;1475;mastercard;2,84E+15;T;3.2;3;14.4
1074;1;01/04/2025 14:48;P009;2511;cash;;F;3.8;5;30.0
1075;1;01/04/2025 14:48;P010;743;visa;8,84E+15;F;4.5;3;21.0
1076;1;01/04/2025 14:49;C009;1042;visa;7,55E+15;F;1.0;5;10.0
1077;1;01/04/2025 14:50;P006;953;cash;;F;3.2;4;19.2
1078;1;01/04/2025 14:55;P003;122;visa;6,26E+15;F;3.0;4;18.0
1079;1;01/04/2025 14:56;P002;3859;cash;;T;2.5;3;12.0
1080;1;01/04/2025 14:59;C008;1040;americanexpress;4,29E+15;F;2.2;2;7.6
1081;1;01/04/2025 15:01;C006;3773;visa;1,76E+15;T;1.8;4;12.0
1082;1;01/04/2025 15:03;P003;409;americanexpress;1,33E+15;F;3.0;5;22.5
1083;1;01/04/2025 15:04;P007;881;americanexpress;7,45E+15;T;2.0;2;7.0
1084;1;01/04/2025 15:05;P008;4164;visa;8,29E+15;T;3.5;1;5.5
1085;1;01/04/2025 15:05;P010;2061;americanexpress;5,85E+15;F;4.5;4;28.0
1086;1;01/04/2025 15:08;P008;4445;visa;3,38E+15;T;3.5;4;22.0
1087;1;01/04/2025 15:09;C002;2495;visa;6,64E+15;T;2.0;1;3.5
1088;1;01/04/2025 15:09;P005;498;americanexpress;1,25E+15;F;3.5;1;5.0
1089;1;01/04/2025 15:14;C005;4639;americanexpress;2,78E+15;F;1.8;2;6.0
1090;1;01/04/2025 15:15;P002;2723;visa;5,61E+15;F;2.5;5;20.0
1091;1;01/04/2025 15:16;C007;2143;visa;9,94E+15;F;2.0;4;14.0
1092;1;01/04/2025 15:16;P010;4196;americanexpress;2,73E+15;F;4.5;4;28.0
1093;1;01/04/2025 15:19;P002;3959;cash;;F;2.5;2;8.0
1094;1;01/04/2025 15:20;P002;403;mastercard;3,07E+15;F;2.5;4;16.0
1095;1;01/04/2025 15:20;P004;2267;americanexpress;3,10E+15;F;2.8;1;4.2
1096;1;01/04/2025 15:20;P006;1379;mastercard;8,49E+15;F;3.2;5;24.0
1097;1;01/04/2025 15:22;P002;2415;mastercard;2,03E+15;F;2.5;1;4.0
1098;1;01/04/2025 15:23;C004;4143;americanexpress;5,33E+15;F;3.0;1;4.5
1099;1;01/04/2025 15:25;C001;714;visa;2,68E+15;F;1.5;2;5.0
1100;1;01/04/2025 15:27;P007;3687;americanexpress;1,84E+15;F;2.0;1;3.5
1101;1;01/04/2025 15:31;P010;2203;visa;2,07E+15;F;4.5;4;28.0
1102;1;01/04/2025 15:32;C003;3161;americanexpress;3,51E+15;F;2.5;1;4.0
1103;1;01/04/2025 15:32;P003;1397;cash;;T;3.0;3;13.5
1104;1;01/04/2025 15:36;P005;3765;mastercard;5,48E+15;F;3.5;4;20.0
1105;1;01/04/2025 15:39;C008;3536;mastercard;7,58E+15;F;2.2;1;3.8
1106;1;01/04/2025 15:40;P008;3875;americanexpress;3,96E+15;F;3.5;2;11.0
1107;1;01/04/2025 15:42;P006;1098;mastercard;1,38E+15;F;3.2;1;4.8
1108;1;01/04/2025 15:44;C009;2149;americanexpress;6,76E+15;F;1.0;3;6.0
1109;1;01/04/2025 15:45;C002;412;visa;1,97E+15;F;2.0;5;17.5
1110;1;01/04/2025 15:48;P003;2793;visa;4,75E+15;T;3.0;1;4.5
1111;1;01/04/2025 15:56;C007;1808;cash;;F;2.0;3;10.5
1112;1;01/04/2025 16:00;P006;1141;americanexpress;9,71E+15;F;3.2;4;19.2
1113;1;01/04/2025 16:05;P007;764;mastercard;9,23E+15;F;2.0;4;14.0
1114;1;01/04/2025 16:07;C005;2513;americanexpress;9,53E+15;F;1.8;2;6.0
1115;1;01/04/2025 16:09;P003;4653;mastercard;3,64E+15;F;3.0;4;18.0
1116;1;01/04/2025 16:14;P003;1500;visa;5,68E+15;F;3.0;2;9.0
1117;1;01/04/2025 16:15;C008;981;americanexpress;8,31E+15;F;2.2;5;19.0
1118;1;01/04/2025 16:15;P002;4600;mastercard;2,40E+15;F;2.5;3;12.0
1119;1;01/04/2025 16:19;P003;3113;mastercard;3,65E+15;F;3.0;3;13.5
1120;1;01/04/2025 16:20;C006;4601;visa;7,93E+15;F;1.8;2;6.0
1121;1;01/04/2025 16:20;P005;4327;mastercard;2,91E+15;F;3.5;3;15.0
1122;1;01/04/2025 16:26;C002;3277;cash;;F;2.0;4;14.0
1123;1;01/04/2025 16:26;P008;1506;americanexpress;9,36E+15;F;3.5;1;5.5
1124;1;01/04/2025 16:34;P007;923;cash;;F;2.0;5;17.5
1125;1;01/04/2025 16:36;C007;1729;cash;;F;2.0;2;7.0
1126;1;01/04/2025 16:36;P008;2220;visa;7,73E+15;F;3.5;3;16.5
1127;1;01/04/2025 16:40;C002;1367;americanexpress;4,78E+15;T;2.0;2;7.0
1128;1;01/04/2025 16:41;C007;3416;cash;;F;2.0;4;14.0
1129;1;01/04/2025 16:44;P002;4120;americanexpress;6,94E+15;F;2.5;5;20.0
1130;1;01/04/2025 16:51;C001;2358;mastercard;7,74E+15;F;1.5;4;10.0
1131;1;01/04/2025 16:54;C001;567;cash;;F;1.5;3;7.5
1132;1;01/04/2025 17:00;P001;4114;americanexpress;2,06E+15;F;2.0;4;14.0
1133;1;01/04/2025 17:02;P001;1436;visa;4,88E+15;T;2.0;3;10.5
1134;1;01/04/2025 17:03;C007;2168;americanexpress;9,53E+15;T;2.0;3;10.5
1135;1;01/04/2025 17:04;P005;4443;visa;5,39E+15;T;3.5;3;15.0
1136;1;01/04/2025 17:08;P001;634;mastercard;9,92E+15;T;2.0;2;7.0
1137;1;01/04/2025 17:12;C009;2248;cash;;F;1.0;4;8.0
1138;1;01/04/2025 17:14;C002;915;cash;;F;2.0;3;10.5
1139;1;01/04/2025 17:16;C003;4175;visa;6,63E+15;T;2.5;5;20.0
1140;1;01/04/2025 17:17;P009;2489;visa;1,23E+15;F;3.8;1;6.0
1141;1;01/04/2025 17:24;P007;579;cash;;F;2.0;1;3.5
1142;1;01/04/2025 17:33;P002;1719;americanexpress;3,38E+15;T;2.5;1;4.0
1143;1;01/04/2025 17:37;C002;3241;visa;8,04E+15;F;2.0;5;17.5
1144;1;01/04/2025 17:40;C003;2167;mastercard;1,70E+15;F;2.5;5;20.0
1145;1;01/04/2025 17:40;P006;2549;americanexpress;2,40E+15;T;3.2;2;9.6
1146;1;01/04/2025 17:41;C007;4637;visa;3,12E+15;F;2.0;4;14.0
1147;1;01/04/2025 17:44;P007;4162;mastercard;8,54E+15;T;2.0;5;17.5
1148;1;01/04/2025 17:46;C007;593;americanexpress;1,74E+15;F;2.0;5;17.5
1149;1;01/04/2025 17:46;C010;944;visa;4,82E+15;F;2.5;5;20.0
1150;1;01/04/2025 17:47;P009;3872;visa;9,86E+15;T;3.8;3;18.0
1151;1;01/04/2025 17:52;C010;3735;visa;7,32E+15;F;2.5;4;16.0
1152;1;01/04/2025 17:52;P005;169;visa;2,70E+15;F;3.5;3;15.0
1153;1;01/04/2025 17:54;P010;3248;cash;;F;4.5;5;35.0
1154;1;01/04/2025 17:55;C003;3876;mastercard;2,42E+15;F;2.5;1;4.0
1155;1;01/04/2025 17:56;C007;2364;visa;5,71E+15;F;2.0;3;10.5
1156;1;01/04/2025 17:56;P004;4765;americanexpress;4,83E+15;F;2.8;2;8.4
1157;1;01/04/2025 17:57;C003;1398;mastercard;9,58E+15;F;2.5;3;12.0
1158;1;01/04/2025 18:00;C002;2973;americanexpress;6,86E+15;T;2.0;3;10.5
1159;1;01/04/2025 18:00;P005;2040;visa;9,89E+15;F;3.5;3;15.0
1160;1;01/04/2025 18:03;C004;3885;americanexpress;2,51E+15;F;3.0;3;13.5
1161;1;01/04/2025 18:03;C007;997;americanexpress;6,90E+15;F;2.0;4;14.0
1162;1;01/04/2025 18:04;C003;513;americanexpress;3,10E+15;F;2.5;4;16.0
1163;1;01/04/2025 18:06;C004;4403;mastercard;6,46E+15;T;3.0;4;18.0
1164;1;01/04/2025 18:11;C008;457;visa;1,45E+15;F;2.2;2;7.6
1165;1;01/04/2025 18:12;C002;2096;cash;;F;2.0;1;3.5
1166;1;01/04/2025 18:13;C001;1545;visa;3,91E+15;F;1.5;4;10.0
1167;1;01/04/2025 18:13;C005;2087;mastercard;5,18E+15;F;1.8;5;15.0
1168;1;01/04/2025 18:15;P007;2860;visa;7,30E+15;F;2.0;5;17.5
1169;1;01/04/2025 18:19;C009;1292;visa;1,92E+15;T;1.0;5;10.0
1170;1;01/04/2025 18:22;C009;742;americanexpress;4,41E+15;T;1.0;2;4.0
1171;1;01/04/2025 18:23;C005;2291;cash;;F;1.8;5;15.0
1172;1;01/04/2025 18:25;C006;3778;visa;7,06E+15;F;1.8;2;6.0
1173;1;01/04/2025 18:25;C009;80;visa;5,26E+15;T;1.0;5;10.0
1174;1;01/04/2025 18:28;C005;2855;mastercard;8,97E+15;F;1.8;3;9.0
1175;1;01/04/2025 18:29;C005;604;mastercard;6,63E+15;F;1.8;4;12.0
1176;1;01/04/2025 18:32;P007;2489;visa;1,23E+15;F;2.0;1;3.5
1177;1;01/04/2025 18:32;P009;4750;americanexpress;1,48E+15;T;3.8;5;30.0
1178;1;01/04/2025 18:40;C010;1269;americanexpress;8,31E+15;F;2.5;3;12.0
1179;1;01/04/2025 18:42;P007;4419;visa;3,10E+15;F;2.0;3;10.5
1180;1;01/04/2025 18:44;C001;4664;cash;;F;1.5;2;5.0
1181;1;01/04/2025 18:44;P002;2350;cash;;T;2.5;2;8.0
