transaction_branch_id;branch_id;transactional_date;product_id;customer_id;payment;credit_card;loyalty_card;cost;quantity;price
1348;2;01/09/2025 12:57;C007;1357;americanexpress;2,88E+15;F;2.0;5;17.5
1349;2;01/09/2025 13:04;C005;2615;visa;1,54E+15;F;1.8;5;15.0
1350;2;01/09/2025 13:05;P006;1986;americanexpress;1,02E+15;F;3.2;3;14.4
1351;2;01/09/2025 13:06;C006;2025;mastercard;4,10E+15;T;1.8;3;9.0
1352;2;01/09/2025 13:10;C004;1679;americanexpress;2,36E+15;F;3.0;4;18.0
1353;2;01/09/2025 13:13;C001;2644;americanexpress;1,29E+15;F;1.5;1;2.5
1354;2;01/09/2025 13:19;C005;381;americanexpress;1,40E+15;T;1.8;1;3.0
1355;2;01/09/2025 13:22;P003;1847;visa;2,73E+15;F;3.0;4;18.0
1356;2;01/09/2025 13:23;C009;154;cash;;F;1.0;3;6.0
1357;2;01/09/2025 13:26;P005;1207;visa;3,13E+15;F;3.5;4;20.0
1358;2;01/09/2025 13:27;C007;1438;cash;;F;2.0;1;3.5
1359;2;01/09/2025 13:28;C008;1579;mastercard;5,69E+15;F;2.2;3;11.4
1360;2;01/09/2025 13:29;P002;1325;visa;8,10E+15;F;2.5;1;4.0
1361;2;01/09/2025 13:36;P010;620;cash;;F;4.5;2;14.0
1362;2;01/09/2025 13:39;C001;2553;americanexpress;6,87E+15;F;1.5;1;2.5
1363;2;01/09/2025 13:43;P005;2526;mastercard;9,70E+15;F;3.5;3;15.0
1364;2;01/09/2025 13:46;C009;1824;mastercard;7,27E+15;F;1.0;2;4.0
1365;2;01/09/2025 13:47;P002;1122;mastercard;5,70E+15;F;2.5;3;12.0
1366;2;01/09/2025 13:49;C007;6;cash;;F;2.0;3;10.5
1367;2;01/09/2025 13:51;C010;2841;americanexpress;6,93E+15;F;2.5;2;8.0
1368;2;01/09/2025 13:51;C002;2177;visa;2,95E+15;F;2.0;3;10.5
1369;2;01/09/2025 13:53;C010;2815;americanexpress;4,42E+15;F;2.5;5;20.0
1370;2;01/09/2025 14:12;P003;1575;mastercard;4,18E+15;F;3.0;4;18.0
1371;2;01/09/2025 14:15;P008;1621;americanexpress;3,48E+15;F;3.5;4;22.0
1372;2;01/09/2025 14:15;P005;1471;cash;;F;3.5;4;20.0
1373;2;01/09/2025 14:19;C010;17;cash;;F;2.5;4;16.0
1374;2;01/09/2025 14:20;P002;14;americanexpress;6,78E+15;T;2.5;2;8.0
1375;2;01/09/2025 14:21;P007;373;cash;;T;2.0;5;17.5
1376;2;01/09/2025 14:25;P006;575;cash;;F;3.2;5;24.0
1377;2;01/09/2025 14:37;P005;508;cash;;T;3.5;3;15.0
1378;2;01/09/2025 14:40;C006;1502;visa;7,09E+15;T;1.8;5;15.0
1379;2;01/09/2025 14:45;P005;1901;mastercard;6,17E+15;F;3.5;2;10.0
1380;2;01/09/2025 14:48;C004;74;visa;5,94E+15;F;3.0;3;13.5
1381;2;01/09/2025 14:50;C010;1979;mastercard;8,44E+15;F;2.5;1;4.0
1382;2;01/09/2025 14:57;P006;3129;americanexpress;5,24E+15;F;3.2;5;24.0
1383;2;01/09/2025 15:02;C008;1128;cash;;F;2.2;5;19.0
1384;2;01/09/2025 15:04;P005;2526;mastercard;9,70E+15;F;3.5;2;10.0
1385;2;01/09/2025 15:05;C008;2713;americanexpress;5,87E+15;F;2.2;2;7.6
1386;2;01/09/2025 15:15;C009;328;americanexpress;4,41E+15;T;1.0;1;2.0
1387;2;01/09/2025 15:27;P003;764;cash;;F;3.0;4;18.0
1388;2;01/09/2025 15:27;P001;222;cash;;F;2.0;2;7.0
1389;2;01/09/2025 15:33;P003;1751;cash;;F;3.0;4;18.0
1390;2;01/09/2025 15:33;P009;1901;mastercard;6,17E+15;F;3.8;4;24.0
1391;2;01/09/2025 15:43;C010;2889;mastercard;4,33E+15;F;2.5;3;12.0
1392;2;01/09/2025 15:47;C003;2740;mastercard;3,46E+15;T;2.5;1;4.0
1393;2;01/09/2025 15:47;P008;2706;cash;;F;3.5;4;22.0
1394;2;01/09/2025 15:48;C001;2572;visa;1,09E+15;F;1.5;2;5.0
1395;2;01/09/2025 15:49;P001;1526;cash;;T;2.0;2;7.0
1396;2;01/09/2025 15:53;P010;1398;mastercard;3,85E+15;F;4.5;5;35.0
1397;2;01/09/2025 15:55;P006;242;visa;9,24E+15;F;3.2;2;9.6
1398;2;01/09/2025 15:56;P010;1986;americanexpress;1,02E+15;F;4.5;5;35.0
1399;2;01/09/2025 16:05;C008;2678;mastercard;9,13E+15;F;2.2;5;19.0
1400;2;01/09/2025 16:07;C004;278;visa;2,18E+15;T;3.0;3;13.5
1401;2;01/09/2025 16:09;P001;2150;americanexpress;4,32E+15;F;2.0;1;3.5
1402;2;01/09/2025 16:12;P002;14;americanexpress;6,78E+15;T;2.5;1;4.0
1403;2;01/09/2025 16:19;P005;2952;visa;6,76E+15;T;3.5;2;10.0
1404;2;01/09/2025 16:26;P006;3071;cash;;T;3.2;2;9.6
1405;2;01/09/2025 16:27;P008;1227;mastercard;8,22E+15;T;3.5;3;16.5
1406;2;01/09/2025 16:28;C004;449;visa;6,75E+15;F;3.0;3;13.5
1407;2;01/09/2025 16:29;P009;1017;americanexpress;1,36E+15;T;3.8;4;24.0
1408;2;01/09/2025 16:39;P006;82;americanexpress;9,64E+15;F;3.2;2;9.6
1409;2;01/09/2025 16:40;P008;198;cash;;F;3.5;4;22.0
1410;2;01/09/2025 16:40;C010;2865;visa;9,60E+15;F;2.5;1;4.0
1411;2;01/09/2025 16:45;C009;1056;americanexpress;6,13E+15;F;1.0;5;10.0
1412;2;01/09/2025 16:51;P007;532;mastercard;5,14E+15;F;2.0;2;7.0
1413;2;01/09/2025 16:53;C005;2941;cash;;T;1.8;3;9.0
1414;2;01/09/2025 16:54;C004;200;visa;3,44E+15;F;3.0;1;4.5
1415;2;01/09/2025 16:58;C009;2176;mastercard;2,09E+15;F;1.0;4;8.0
1416;2;01/09/2025 17:05;P010;921;mastercard;2,04E+15;F;4.5;3;21.0
1417;2;01/09/2025 17:09;C005;476;cash;;T;1.8;2;6.0
1418;2;01/09/2025 17:13;P003;2875;americanexpress;1,87E+15;F;3.0;4;18.0
1419;2;01/09/2025 17:14;P009;2874;cash;;F;3.8;4;24.0
1420;2;01/09/2025 17:16;P008;2071;cash;;F;3.5;2;11.0
1421;2;01/09/2025 17:17;P009;2063;mastercard;6,39E+15;T;3.8;1;6.0
1422;2;01/09/2025 17:18;P008;336;visa;4,01E+15;F;3.5;3;16.5
1423;2;01/09/2025 17:22;C007;2403;mastercard;7,76E+15;F;2.0;1;3.5
1424;2;01/09/2025 17:23;P002;933;visa;2,90E+15;F;2.5;4;16.0
1425;2;01/09/2025 17:28;P010;2835;cash;;T;4.5;1;7.0
1426;2;01/09/2025 17:31;C009;2235;mastercard;4,25E+15;F;1.0;2;4.0
1427;2;01/09/2025 17:32;P010;851;visa;4,67E+15;F;4.5;5;35.0
1428;2;01/09/2025 17:35;P008;332;visa;9,92E+15;F;3.5;3;16.5
1429;2;01/09/2025 17:35;C005;2029;mastercard;9,64E+15;F;1.8;5;15.0
1430;2;01/09/2025 17:36;C009;1322;americanexpress;6,95E+15;F;1.0;1;2.0
1431;2;01/09/2025 17:37;C010;345;americanexpress;4,03E+15;F;2.5;4;16.0
1432;2;01/09/2025 17:41;P007;2479;cash;;F;2.0;5;17.5
1433;2;01/09/2025 17:42;C009;2050;visa;6,76E+15;T;1.0;1;2.0
1434;2;01/09/2025 17:42;C003;2371;visa;3,83E+15;F;2.5;5;20.0
1435;2;01/09/2025 17:44;P008;1615;americanexpress;6,56E+15;T;3.5;2;11.0
1436;2;01/09/2025 17:45;C001;2801;mastercard;3,60E+15;F;1.5;5;12.5
1437;2;01/09/2025 17:50;P006;2986;americanexpress;7,99E+15;F;3.2;3;14.4
1438;2;01/09/2025 17:53;P005;515;visa;2,72E+15;T;3.5;4;20.0
1439;2;01/09/2025 17:55;C009;1988;americanexpress;9,38E+15;F;1.0;3;6.0
1440;2;01/09/2025 18:02;P006;2981;visa;6,15E+15;F;3.2;2;9.6
1441;2;01/09/2025 18:04;C008;2919;visa;4,40E+15;F;2.2;1;3.8
1442;2;01/09/2025 18:08;C009;2208;cash;;F;1.0;1;2.0
1443;2;01/09/2025 18:08;P010;288;visa;8,64E+15;F;4.5;5;35.0
1444;2;01/09/2025 18:13;C006;952;visa;9,04E+15;T;1.8;5;15.0
1445;2;01/09/2025 18:15;C008;186;mastercard;1,62E+15;F;2.2;4;15.2
1446;2;01/09/2025 18:24;C004;684;cash;;F;3.0;4;18.0
1447;2;01/09/2025 18:26;P004;2591;cash;;F;2.8;4;16.8
1448;2;01/09/2025 18:30;P006;1805;mastercard;1,42E+15;F;3.2;4;19.2
1449;2;01/09/2025 18:31;C002;1786;mastercard;1,40E+15;F;2.0;4;14.0
1450;2;01/09/2025 18:33;C009;1517;visa;2,02E+15;T;1.0;2;4.0
1451;2;01/09/2025 18:34;P003;2492;visa;6,58E+15;F;3.0;4;18.0
1452;2;01/09/2025 18:46;P010;2076;visa;6,04E+15;F;4.5;2;14.0
1453;2;01/09/2025 18:53;P003;2177;visa;2,95E+15;F;3.0;3;13.5
1454;2;01/09/2025 18:53;C005;569;mastercard;1,45E+15;F;1.8;5;15.0
1455;2;01/09/2025 19:00;C009;277;americanexpress;5,54E+15;T;1.0;3;6.0
1456;2;01/09/2025 19:03;C007;2253;mastercard;4,46E+15;F;2.0;1;3.5
1457;2;01/09/2025 19:17;C001;2949;mastercard;5,47E+15;T;1.5;5;12.5
1458;2;01/09/2025 19:17;P001;2417;mastercard;4,18E+15;F;2.0;4;14.0
1459;2;01/09/2025 19:22;P006;2718;americanexpress;2,06E+15;T;3.2;5;24.0
1460;2;01/09/2025 19:29;P002;705;cash;;F;2.5;5;20.0
1461;2;01/09/2025 19:31;C007;662;mastercard;4,81E+15;T;2.0;4;14.0
1462;2;01/09/2025 19:36;C004;1541;visa;2,71E+15;F;3.0;2;9.0
1463;2;01/09/2025 19:38;P005;338;cash;;F;3.5;2;10.0
1464;2;01/09/2025 19:38;C005;1537;mastercard;2,14E+15;T;1.8;5;15.0
1465;2;01/09/2025 19:47;C006;1069;visa;1,96E+15;T;1.8;2;6.0
1466;2;01/09/2025 19:48;P006;2779;cash;;T;3.2;5;24.0
1467;2;01/09/2025 19:49;C010;1804;mastercard;6,79E+15;T;2.5;3;12.0
1468;2;01/09/2025 19:51;P010;2334;mastercard;3,52E+15;F;4.5;2;14.0
1469;2;01/09/2025 19:54;P008;56;americanexpress;5,77E+15;F;3.5;2;11.0
1470;2;01/10/2025 9:07;P006;1561;mastercard;4,28E+15;T;3.2;2;9.6
1471;2;01/10/2025 9:09;P002;2502;americanexpress;7,47E+15;F;2.5;4;16.0
1472;2;01/10/2025 9:10;P005;2153;americanexpress;8,56E+15;T;3.5;1;5.0
1473;2;01/10/2025 9:17;P006;1981;mastercard;3,07E+15;F;3.2;3;14.4
1474;2;01/10/2025 9:19;P003;745;cash;;F;3.0;3;13.5
1475;2;01/10/2025 9:20;P009;698;americanexpress;8,14E+15;F;3.8;1;6.0
1476;2;01/10/2025 9:20;C006;934;americanexpress;7,32E+15;T;1.8;3;9.0
1477;2;01/10/2025 9:20;P006;2285;cash;;F;3.2;1;4.8
1478;2;01/10/2025 9:23;C008;3063;americanexpress;9,94E+15;F;2.2;4;15.2
1479;2;01/10/2025 9:24;C006;2996;visa;5,81E+15;F;1.8;3;9.0
1480;2;01/10/2025 9:27;C009;1553;mastercard;9,07E+15;T;1.0;1;2.0
1481;2;01/10/2025 9:32;C002;1300;mastercard;1,65E+15;T;2.0;1;3.5
1482;2;01/10/2025 9:32;C005;2397;cash;;F;1.8;5;15.0
1483;2;01/10/2025 9:33;P007;2739;visa;2,34E+15;F;2.0;4;14.0
1484;2;01/10/2025 9:35;C003;1274;cash;;F;2.5;3;12.0
1485;2;01/10/2025 9:37;P003;938;mastercard;1,67E+15;F;3.0;5;22.5
1486;2;01/10/2025 9:40;P001;2157;mastercard;1,42E+15;F;2.0;2;7.0
1487;2;01/10/2025 9:40;P005;1776;visa;2,32E+15;F;3.5;2;10.0
1488;2;01/10/2025 9:55;P001;1228;cash;;F;2.0;2;7.0
1489;2;01/10/2025 9:55;C009;680;cash;;F;1.0;4;8.0
1490;2;01/10/2025 9:55;C010;3092;cash;;F;2.5;3;12.0
1491;2;01/10/2025 9:59;P005;2708;cash;;F;3.5;3;15.0
1492;2;01/10/2025 10:08;P002;1544;americanexpress;3,30E+15;F;2.5;1;4.0
1493;2;01/10/2025 10:09;P008;2126;visa;5,94E+15;T;3.5;1;5.5
1494;2;01/10/2025 10:10;P006;1334;cash;;T;3.2;4;19.2
1495;2;01/10/2025 10:15;P003;481;visa;7,97E+15;F;3.0;1;4.5
1496;2;01/10/2025 10:16;P010;3099;mastercard;9,75E+15;T;4.5;2;14.0
1497;2;01/10/2025 10:20;C005;1893;visa;6,77E+15;F;1.8;1;3.0
1498;2;01/10/2025 10:26;C008;213;americanexpress;2,45E+15;F;2.2;1;3.8
1499;2;01/10/2025 10:26;C005;2720;cash;;T;1.8;4;12.0
1500;2;01/10/2025 10:34;P003;602;mastercard;2,51E+15;F;3.0;2;9.0
1501;2;01/10/2025 10:35;P002;981;americanexpress;5,08E+15;F;2.5;1;4.0
1502;2;01/10/2025 10:37;C005;1328;americanexpress;2,43E+15;T;1.8;1;3.0
1503;2;01/10/2025 10:44;C003;3156;mastercard;2,74E+15;T;2.5;5;20.0
1504;2;01/10/2025 10:46;C009;978;visa;3,32E+15;F;1.0;3;6.0
1505;2;01/10/2025 10:47;C003;984;visa;3,04E+15;T;2.5;4;16.0
1506;2;01/10/2025 10:51;C009;611;cash;;F;1.0;1;2.0
1507;2;01/10/2025 10:51;P007;1582;cash;;F;2.0;4;14.0
1508;2;01/10/2025 10:53;P002;2302;visa;5,39E+15;T;2.5;4;16.0
1509;2;01/10/2025 10:55;C006;2398;mastercard;6,08E+15;F;1.8;1;3.0
1510;2;01/10/2025 11:02;P010;1242;americanexpress;4,06E+15;F;4.5;2;14.0
1511;2;01/10/2025 11:04;C008;1498;visa;8,32E+15;F;2.2;5;19.0
1512;2;01/10/2025 11:05;C007;1546;cash;;F;2.0;3;10.5
1513;2;01/10/2025 11:27;P006;590;visa;4,54E+15;F;3.2;1;4.8
1514;2;01/10/2025 11:28;P001;3050;mastercard;4,86E+15;F;2.0;3;10.5
1515;2;01/10/2025 11:31;C008;126;visa;3,69E+15;T;2.2;2;7.6
1516;2;01/10/2025 11:31;P005;1806;cash;;F;3.5;5;25.0
1517;2;01/10/2025 11:34;P009;1386;americanexpress;7,40E+15;F;3.8;3;18.0
1518;2;01/10/2025 11:39;C002;121;cash;;F;2.0;2;7.0
1519;2;01/10/2025 11:45;C001;2712;visa;2,19E+15;F;1.5;5;12.5
1520;2;01/10/2025 11:49;P010;1870;mastercard;5,14E+15;F;4.5;5;35.0
1521;2;01/10/2025 11:49;P010;2984;mastercard;2,86E+15;F;4.5;5;35.0
1522;2;01/10/2025 11:49;P002;1908;mastercard;8,76E+15;T;2.5;2;8.0
1523;2;01/10/2025 11:54;C008;1718;cash;;F;2.2;2;7.6
1524;2;01/10/2025 11:59;P008;506;cash;;T;3.5;1;5.5
1525;2;01/10/2025 11:59;C009;2839;mastercard;2,23E+15;T;1.0;2;4.0
1526;2;01/10/2025 12:01;C004;2241;mastercard;1,92E+15;F;3.0;1;4.5
1527;2;01/10/2025 12:03;C003;2522;americanexpress;5,80E+15;F;2.5;3;12.0
1528;2;01/10/2025 12:04;P001;3073;visa;9,47E+15;F;2.0;2;7.0
1529;2;01/10/2025 12:08;C005;724;mastercard;4,01E+15;F;1.8;3;9.0
1530;2;01/10/2025 12:12;P008;2905;mastercard;2,72E+15;T;3.5;5;27.5
1531;2;01/10/2025 12:13;P001;2220;americanexpress;9,79E+15;T;2.0;4;14.0
1532;2;01/10/2025 12:13;C010;2803;americanexpress;2,55E+15;F;2.5;1;4.0
1533;2;01/10/2025 12:18;C007;1862;visa;8,32E+15;F;2.0;5;17.5
1534;2;01/10/2025 12:25;P008;627;visa;6,36E+15;F;3.5;4;22.0
1535;2;01/10/2025 12:26;C010;1451;mastercard;5,01E+15;F;2.5;5;20.0
1536;2;01/10/2025 12:31;P004;327;cash;;F;2.8;1;4.2
1537;2;01/10/2025 12:40;P004;2181;americanexpress;8,36E+15;F;2.8;5;21.0
1538;2;01/10/2025 12:43;P001;2377;cash;;F;2.0;1;3.5
1539;2;01/10/2025 12:44;C003;2625;cash;;F;2.5;4;16.0
1540;2;01/10/2025 12:49;C002;1705;americanexpress;5,28E+15;F;2.0;4;14.0
1541;2;01/10/2025 12:51;C009;2907;cash;;F;1.0;1;2.0
1542;2;01/10/2025 12:52;C003;3126;americanexpress;5,03E+15;F;2.5;5;20.0
1543;2;01/10/2025 12:55;C006;2379;cash;;F;1.8;5;15.0
1544;2;01/10/2025 13:06;P008;1468;visa;3,18E+15;F;3.5;5;27.5
1545;2;01/10/2025 13:14;C001;1315;mastercard;3,06E+15;F;1.5;4;10.0
1546;2;01/10/2025 13:25;P001;1903;visa;7,07E+15;F;2.0;5;17.5
1547;2;01/10/2025 13:28;C005;2000;cash;;F;1.8;2;6.0
1548;2;01/10/2025 13:38;P009;2975;cash;;F;3.8;2;12.0
1549;2;01/10/2025 13:40;C004;690;visa;3,58E+15;F;3.0;5;22.5
1550;2;01/10/2025 13:44;C010;2442;americanexpress;4,00E+15;T;2.5;5;20.0
1551;2;01/10/2025 14:05;P006;1325;visa;8,10E+15;F;3.2;5;24.0
1552;2;01/10/2025 14:06;P003;434;visa;5,60E+15;F;3.0;4;18.0
1553;2;01/10/2025 14:07;C001;3006;americanexpress;1,53E+15;T;1.5;3;7.5
1554;2;01/10/2025 14:07;P004;2927;visa;5,20E+15;F;2.8;3;12.6
1555;2;01/10/2025 14:08;C001;3064;visa;1,59E+15;F;1.5;3;7.5
1556;2;01/10/2025 14:10;P008;1479;cash;;F;3.5;5;27.5
1557;2;01/10/2025 14:13;P001;2978;cash;;F;2.0;5;17.5
1558;2;01/10/2025 14:14;C010;115;visa;2,87E+15;F;2.5;1;4.0
1559;2;01/10/2025 14:19;P009;3011;visa;5,82E+15;F;3.8;3;18.0
1560;2;01/10/2025 14:20;P004;1824;mastercard;7,27E+15;F;2.8;3;12.6
1561;2;01/10/2025 14:20;P002;1870;mastercard;5,14E+15;F;2.5;4;16.0
1562;2;01/10/2025 14:21;P010;2087;americanexpress;1,28E+15;F;4.5;5;35.0
1563;2;01/10/2025 14:38;P010;1681;cash;;T;4.5;3;21.0
1564;2;01/10/2025 14:38;C007;388;mastercard;3,17E+15;F;2.0;3;10.5
1565;2;01/10/2025 14:42;P008;244;mastercard;2,32E+15;T;3.5;2;11.0
1566;2;01/10/2025 14:46;C004;2644;americanexpress;1,29E+15;F;3.0;1;4.5
1567;2;01/10/2025 14:46;C003;633;visa;2,74E+15;F;2.5;4;16.0
1568;2;01/10/2025 14:48;C007;2037;americanexpress;7,44E+15;F;2.0;5;17.5
1569;2;01/10/2025 15:02;P003;730;cash;;T;3.0;2;9.0
1570;2;01/10/2025 15:03;P008;1548;cash;;F;3.5;5;27.5
1571;2;01/10/2025 15:15;P003;2651;visa;8,21E+15;F;3.0;4;18.0
1572;2;01/10/2025 15:15;P007;3225;cash;;F;2.0;5;17.5
1573;2;01/10/2025 15:18;C008;2952;visa;6,76E+15;T;2.2;2;7.6
1574;2;01/10/2025 15:22;P003;3193;cash;;F;3.0;1;4.5
1575;2;01/10/2025 15:33;C009;2393;visa;3,87E+15;F;1.0;3;6.0
1576;2;01/10/2025 15:34;C006;2463;visa;6,37E+15;F;1.8;4;12.0
1577;2;01/10/2025 15:36;C008;2582;cash;;F;2.2;3;11.4
1578;2;01/10/2025 15:38;C007;1102;mastercard;9,72E+15;T;2.0;1;3.5
1579;2;01/10/2025 15:39;P006;2047;cash;;T;3.2;2;9.6
1580;2;01/10/2025 15:42;C005;281;visa;9,82E+15;F;1.8;3;9.0
1581;2;01/10/2025 15:44;C006;3167;mastercard;5,91E+15;T;1.8;4;12.0
1582;2;01/10/2025 15:48;C003;1637;visa;3,34E+15;F;2.5;2;8.0
1583;2;01/10/2025 15:49;P002;1029;americanexpress;7,44E+15;F;2.5;4;16.0
1584;2;01/10/2025 15:50;C003;1126;americanexpress;1,30E+15;F;2.5;4;16.0
1585;2;01/10/2025 15:50;P006;1376;mastercard;5,96E+15;F;3.2;3;14.4
1586;2;01/10/2025 15:53;C008;1766;cash;;F;2.2;1;3.8
1587;2;01/10/2025 16:02;P001;1648;mastercard;3,67E+15;F;2.0;4;14.0
1588;2;01/10/2025 16:07;C007;309;cash;;F;2.0;4;14.0
1589;2;01/10/2025 16:10;C001;2782;cash;;F;1.5;1;2.5
1590;2;01/10/2025 16:14;P001;286;visa;5,13E+15;T;2.0;4;14.0
1591;2;01/10/2025 16:18;P005;1823;americanexpress;9,99E+15;F;3.5;5;25.0
1592;2;01/10/2025 16:24;P003;1861;visa;4,53E+15;T;3.0;5;22.5
1593;2;01/10/2025 16:24;P010;249;cash;;T;4.5;3;21.0
1594;2;01/10/2025 16:27;P004;2863;cash;;F;2.8;3;12.6
1595;2;01/10/2025 16:30;P009;2379;cash;;F;3.8;5;30.0
1596;2;01/10/2025 16:31;P009;1244;americanexpress;3,33E+15;T;3.8;1;6.0
1597;2;01/10/2025 16:33;C010;1968;visa;2,33E+15;F;2.5;5;20.0
1598;2;01/10/2025 16:42;P007;3051;visa;4,48E+15;F;2.0;5;17.5
1599;2;01/10/2025 16:49;C007;1804;mastercard;6,79E+15;T;2.0;5;17.5
1600;2;01/10/2025 16:54;C005;542;mastercard;9,08E+15;F;1.8;2;6.0
1601;2;01/10/2025 16:55;C007;1911;americanexpress;8,16E+15;F;2.0;1;3.5
1602;2;01/10/2025 16:59;C001;662;mastercard;4,81E+15;T;1.5;3;7.5
1603;2;01/10/2025 17:05;P004;2909;americanexpress;9,29E+15;F;2.8;4;16.8
1604;2;01/10/2025 17:06;P001;3078;visa;9,39E+15;F;2.0;3;10.5
1605;2;01/10/2025 17:07;P001;2551;americanexpress;2,80E+15;F;2.0;1;3.5
1606;2;01/10/2025 17:09;P005;648;visa;4,12E+15;F;3.5;5;25.0
1607;2;01/10/2025 17:13;P001;687;cash;;F;2.0;5;17.5
1608;2;01/10/2025 17:13;C006;1901;mastercard;6,17E+15;F;1.8;2;6.0
1609;2;01/10/2025 17:13;P008;1332;cash;;F;3.5;2;11.0
1610;2;01/10/2025 17:14;P009;470;americanexpress;2,44E+15;T;3.8;1;6.0
1611;2;01/10/2025 17:17;P001;1612;americanexpress;5,22E+15;F;2.0;1;3.5
1612;2;01/10/2025 17:17;C003;1948;visa;7,06E+15;F;2.5;2;8.0
1613;2;01/10/2025 17:26;C003;3094;visa;9,79E+15;F;2.5;1;4.0
1614;2;01/10/2025 17:29;C006;87;americanexpress;1,86E+15;F;1.8;5;15.0
1615;2;01/10/2025 17:34;P008;1701;mastercard;8,03E+15;T;3.5;2;11.0
1616;2;01/10/2025 17:35;C006;352;mastercard;2,06E+15;F;1.8;2;6.0
1617;2;01/10/2025 17:37;C007;1288;visa;3,83E+15;T;2.0;2;7.0
1618;2;01/10/2025 17:41;P009;362;mastercard;2,66E+15;F;3.8;5;30.0
1619;2;01/10/2025 17:52;P004;1101;americanexpress;8,16E+15;F;2.8;1;4.2
1620;2;01/10/2025 17:53;C008;2238;mastercard;5,22E+15;F;2.2;3;11.4
1621;2;01/10/2025 17:57;C002;279;visa;7,16E+15;F;2.0;3;10.5
1622;2;01/10/2025 18:00;P008;2319;mastercard;7,05E+15;F;3.5;2;11.0
1623;2;01/10/2025 18:01;C010;835;visa;8,15E+15;F;2.5;5;20.0
1624;2;01/10/2025 18:05;C008;2983;cash;;T;2.2;4;15.2
1625;2;01/10/2025 18:06;C009;3070;americanexpress;9,60E+15;F;1.0;1;2.0
1626;2;01/10/2025 18:09;C007;3102;cash;;F;2.0;5;17.5
1627;2;01/10/2025 18:12;C005;1478;visa;4,98E+15;F;1.8;2;6.0
1628;2;01/10/2025 18:17;P004;1478;visa;4,98E+15;F;2.8;1;4.2
1629;2;01/10/2025 18:20;P008;3228;visa;4,65E+15;T;3.5;3;16.5
1630;2;01/10/2025 18:28;P007;1417;mastercard;3,39E+15;T;2.0;1;3.5
1631;2;01/10/2025 18:31;C001;3084;visa;8,94E+15;F;1.5;5;12.5
1632;2;01/10/2025 18:37;P007;2512;americanexpress;4,79E+15;F;2.0;2;7.0
1633;2;01/10/2025 18:38;C002;240;mastercard;9,67E+15;F;2.0;2;7.0
1634;2;01/10/2025 18:43;P003;1218;cash;;F;3.0;3;13.5
1635;2;01/10/2025 18:46;C002;686;visa;4,70E+15;T;2.0;4;14.0
1636;2;01/10/2025 18:46;P004;1916;cash;;F;2.8;4;16.8
1637;2;01/10/2025 18:48;P005;1962;cash;;F;3.5;1;5.0
1638;2;01/10/2025 18:53;C005;1459;americanexpress;2,22E+15;F;1.8;2;6.0
1639;2;01/10/2025 18:54;P009;72;americanexpress;8,63E+15;F;3.8;1;6.0
1640;2;01/10/2025 19:04;P009;1055;mastercard;9,11E+15;F;3.8;2;12.0
1641;2;01/10/2025 19:11;P003;192;americanexpress;5,15E+15;F;3.0;2;9.0
1642;2;01/10/2025 19:16;C003;2144;cash;;F;2.5;2;8.0
1643;2;01/10/2025 19:16;P002;2070;mastercard;7,71E+15;F;2.5;5;20.0
1644;2;01/10/2025 19:19;P006;2499;visa;5,55E+15;F;3.2;5;24.0
1645;2;01/10/2025 19:22;P010;2090;americanexpress;6,29E+15;F;4.5;4;28.0
1646;2;01/10/2025 19:23;P004;1361;cash;;F;2.8;5;21.0
1647;2;01/10/2025 19:23;C004;2596;cash;;T;3.0;1;4.5
1648;2;01/10/2025 19:41;P006;1886;cash;;F;3.2;3;14.4
1649;2;01/10/2025 19:44;P004;1318;mastercard;2,17E+15;F;2.8;2;8.4
1650;2;01/10/2025 19:45;C001;2917;cash;;F;1.5;3;7.5
1651;2;01/10/2025 19:51;P009;2036;mastercard;7,06E+15;T;3.8;4;24.0
1652;2;01/10/2025 19:51;P003;1967;americanexpress;6,84E+15;T;3.0;2;9.0
1653;2;01/10/2025 19:58;P008;490;cash;;F;3.5;4;22.0
1654;2;01/11/2025 9:03;C008;95;cash;;F;2.2;2;7.6
1655;2;01/11/2025 9:06;C009;2902;cash;;T;1.0;2;4.0
1656;2;01/11/2025 9:13;C009;1414;cash;;F;1.0;3;6.0
1657;2;01/11/2025 9:18;P004;1667;mastercard;1,44E+15;F;2.8;1;4.2
1658;2;01/11/2025 9:19;C008;1637;visa;3,34E+15;F;2.2;2;7.6
1659;2;01/11/2025 9:19;P004;149;americanexpress;1,83E+15;F;2.8;2;8.4
1660;2;01/11/2025 9:22;P001;847;cash;;F;2.0;1;3.5
1661;2;01/11/2025 9:22;P008;2674;cash;;F;3.5;1;5.5
1662;2;01/11/2025 9:28;C004;3167;mastercard;5,91E+15;T;3.0;5;22.5
1663;2;01/11/2025 9:30;C004;42;americanexpress;5,17E+15;F;3.0;5;22.5
1664;2;01/11/2025 9:31;C004;125;mastercard;7,84E+15;F;3.0;3;13.5
1665;2;01/11/2025 9:37;P003;1340;visa;4,67E+15;F;3.0;4;18.0
1666;2;01/11/2025 9:39;P004;1797;mastercard;9,37E+15;F;2.8;3;12.6
1667;2;01/11/2025 9:40;P007;1487;visa;2,62E+15;T;2.0;1;3.5
1668;2;01/11/2025 9:42;P005;25;americanexpress;4,18E+15;F;3.5;4;20.0
1669;2;01/11/2025 9:50;P001;2170;cash;;F;2.0;4;14.0
